project_name,k,best_solution_gwo_sammon,best_solution_gwo_kruskal,best_fitness_gwo_sammon,best_fitness_gwo_kruskal
PistonDevelopers_VisualRust,17,"[0.064444   0.08047961 0.01896546 0.65435947 0.33004103 0.18940444
 0.18221723 0.1688209  0.68494907 0.76389718 0.23903384 0.3307818
 0.5537774  0.11037055 0.17135337 0.03175849 0.22129898 0.14986841
 0.14588544 0.14182852 0.13864911 1.         0.4577119  0.30929418
 0.19649385 0.13491317 0.49085696 0.55222332 0.84237931 0.61170147
 0.35139847 0.34609254 0.69608432 0.68427386 0.16066184 0.9050708
 0.89364458 0.61789877 0.15565736 0.89271132]","[0.03121971 0.11118917 0.03895552 0.7071177  0.05633228 0.6347448
 0.31106056 0.17129493 0.56378375 0.74939933 0.13578542 0.34536516
 0.35823045 0.61097786 0.02530439 1.         0.15415432 0.26356534
 0.2523269  0.15815945 0.1544037  1.         0.15947208 0.07625503
 0.00319624 0.11186999 0.15655541 0.70774154 0.88708075 0.9426094
 0.3524136  0.83696358 0.11359394 0.69685198 0.30133124 0.54031928
 0.96259882 0.03881101 0.15003653 0.39745738]",0.00069799209999231,5.929897934854015e-05
PistonDevelopers_VisualRust,19,"[0.08121526 0.1546264  0.13557538 0.73011171 0.03572679 0.81074456
 0.07623283 0.13005648 1.         0.45239188 0.03901238 0.72756399
 0.61644349 0.21655243 0.19576231 0.44242614 0.16892763 0.14087569
 0.06853176 0.01923321 0.04132619 0.32965457 0.36958221 0.05701581
 0.14547306 0.09239074 0.00880375 1.         0.82010297 0.54479024
 0.00226299 0.07325273 0.89451856 0.53618105 0.16875294 0.99408354
 0.97279025 0.92009629 0.21450014 0.66401169]","[0.04678222 0.01949102 0.11608492 0.42156177 0.15696275 0.76504158
 0.14884427 0.10127439 0.47688532 0.57909948 0.07525981 0.01226515
 0.21664293 0.10426231 0.08683625 0.40599088 0.00466632 0.05571407
 0.         0.01701758 0.01015766 0.77727108 0.55094842 0.14953269
 0.13718399 0.54124923 0.03421871 0.32140209 0.77203814 0.35842849
 0.03636985 0.26348945 0.39681536 0.598528   0.13181083 0.01248076
 0.61013034 0.2255021  0.46049304 0.29912916]",0.000361187432843483,3.7109436120865434e-05
PistonDevelopers_VisualRust,21,"[0.06938352 0.03076827 0.08563385 0.40129031 0.01806769 0.4751137
 0.04148331 0.09085108 0.90664143 0.97525554 0.30894146 0.9414384
 0.01199703 0.67315247 0.05953612 0.09717541 0.18502436 0.05869022
 0.17233877 0.20420948 0.13916915 0.85229667 0.33338566 0.03557758
 0.27425776 0.03123854 0.76429886 0.67146864 0.47323399 0.43960895
 0.378838   0.16827324 0.68784266 0.7987112  0.47542352 0.35281158
 0.77996489 0.94863601 0.23734195 0.79498821]","[0.17219399 0.04524852 0.14772023 0.73425255 0.07231551 0.39286331
 0.17985793 0.10509629 0.43469082 0.81352482 0.24070008 0.29099644
 0.94924503 0.34328984 0.28639746 0.35401336 0.15688125 0.14799277
 0.11888943 0.02753775 0.10628058 1.         0.2946169  0.22996052
 0.14224068 0.80372543 0.0043698  0.87294368 0.78614192 0.59904174
 0.55417133 0.07034661 0.14391889 0.42138382 0.34562201 0.76300403
 0.72049126 0.72928375 0.03078296 1.        ]",0.0003224514204302854,2.0764102312675523e-05
PistonDevelopers_VisualRust,23,"[0.14952492 0.02521418 0.18443967 0.29150915 0.00289215 0.52103287
 0.07093065 0.07747395 0.72885872 0.78313733 0.00198923 0.45494054
 0.05580977 0.67938679 0.22700326 0.32358277 0.12107267 0.08175635
 0.14334015 0.09200898 0.02583235 0.87502435 0.38684727 0.02248837
 0.10273523 0.21590334 0.34090105 0.79361799 1.         1.
 0.04698335 0.55604482 0.92487665 0.36404927 0.52276827 0.64955668
 0.3414596  0.35717132 0.08333452 1.        ]","[1.77164222e-01 1.49963662e-01 1.97157785e-01 6.46685833e-01
 1.97224355e-01 8.64315026e-01 5.19444414e-02 7.58687506e-02
 7.37153370e-01 4.81801309e-01 4.15121902e-02 2.70950139e-01
 4.91378078e-01 2.68023677e-01 4.19394801e-01 5.60003812e-01
 1.41799703e-01 2.51393469e-01 2.31470921e-01 1.99281507e-01
 7.81126784e-02 4.97147626e-01 5.80930834e-01 2.15186061e-01
 1.37746139e-01 3.04125160e-01 3.43811761e-02 4.28998820e-01
 6.96387756e-01 7.32464111e-01 5.86265618e-01 2.05741218e-04
 5.52893837e-01 8.04995110e-01 2.61714521e-01 5.86317574e-01
 6.05943514e-01 4.90223398e-01 9.28581458e-03 4.29309726e-01]",0.00012651148292696003,7.38773541400693e-06
PistonDevelopers_VisualRust,25,"[0.02000167 0.12700862 0.07544769 0.22549354 0.02374797 0.25008563
 0.07519675 0.15575578 0.76138284 0.41907188 0.17560448 0.21351256
 0.36780461 0.36219622 0.087548   0.24625391 0.16372109 0.09647776
 0.12280276 0.6666404  0.06440536 0.50125425 0.22350884 0.37502622
 0.20248852 0.72976683 0.77063634 0.37232494 0.633145   1.
 0.61288012 0.84635463 0.01081876 0.41431119 0.17331375 0.33208695
 1.         0.52124996 0.25883647 0.57596746]","[0.05377034 0.08124208 0.05499481 0.70249241 0.11441759 0.846858
 0.17124791 0.0337104  0.66672078 0.47387369 0.50162272 0.77563407
 0.07239383 0.44829107 0.0118062  1.         0.03061168 0.01574073
 0.0865294  0.18256102 0.12228968 1.         0.33749963 0.23740346
 0.03280956 0.34888839 1.         0.88787574 1.         0.57354442
 0.30747535 0.8180361  0.3797866  0.98634421 0.35335378 1.
 0.93934882 1.         0.3617569  0.82932299]",0.00011761984394293228,2.921240457757194e-06
PistonDevelopers_VisualRust,27,"[0.12651971 0.204394   0.17570896 1.         0.15920379 0.73586644
 0.07897224 0.02677574 0.66558317 1.         0.29320994 0.37743387
 0.62628946 0.31841492 0.6940483  0.0129846  0.17937413 0.18062411
 0.05911738 0.86305923 0.54026372 0.97004781 0.32819061 0.04338687
 0.17690387 0.67776418 0.68429836 0.96656933 0.75099325 0.43005641
 0.3646416  0.00423421 0.79892818 0.58579661 0.24829353 0.77109405
 0.80862508 0.543508   0.21790664 0.53296057]","[0.05898912 0.07534984 0.13208336 0.711955   0.18425855 1.
 0.03623842 0.08106087 0.51729582 0.31712882 0.45328207 0.22954162
 0.59898306 0.69448063 0.0137833  0.80364106 0.59050589 0.08816519
 0.16534493 0.19539351 0.07351933 0.86989323 0.89590266 0.19609055
 0.54921329 0.68231292 0.36297212 0.90192658 0.95540569 0.95843356
 0.38706999 0.37236641 0.49871145 0.95202414 0.02782602 0.5303162
 0.35340114 0.49918973 0.00515487 0.81291153]",0.00010298734200976148,1.7117511914800103e-06
PistonDevelopers_VisualRust,29,"[1.08487445e-02 1.84780741e-01 8.71845848e-01 6.83531225e-01
 3.03231462e-02 1.00000000e+00 7.25792916e-02 7.65175052e-02
 4.50665633e-01 8.56252467e-01 2.00478071e-01 1.48445248e-02
 7.16415429e-01 3.22397719e-01 1.19906884e-01 1.34909389e-02
 9.61746506e-02 7.27943916e-03 4.20440885e-01 5.55400048e-01
 7.17704988e-04 3.06774147e-01 5.51478821e-01 6.63132413e-02
 9.58601260e-02 3.34436063e-01 1.21328234e-01 6.24269120e-01
 4.94177272e-01 5.19357572e-01 4.55096587e-01 1.97752744e-01
 2.82150958e-01 6.43969666e-01 1.03878279e-01 2.90627838e-01
 5.76214384e-01 3.14271202e-01 1.92116040e-01 1.42447278e-01]","[0.07646671 0.27026566 0.         0.47057644 0.17931392 0.49038744
 0.25487971 0.06693373 0.3668051  0.43482032 0.01124269 0.6380003
 0.40366799 0.25621313 0.67312844 0.31024545 0.08306387 0.04155908
 0.16366646 0.16350382 0.62430941 0.72859471 0.54436473 0.04983053
 0.22383849 0.36138546 0.89092237 0.47942663 0.59808102 0.57427706
 0.13119206 0.70739143 0.94336157 0.55522104 0.30560876 0.6538098
 0.81414128 1.         0.51236889 0.49318233]",9.140434218763513e-05,1.1056812273750728e-06
PistonDevelopers_VisualRust,31,"[0.56939064 0.20904479 0.10671645 0.28066718 0.1097162  0.45422536
 0.03376916 0.00329094 0.7210921  0.77790004 0.49716318 0.1098667
 0.81173049 0.23668649 0.40369427 0.59512531 0.02317667 0.03136975
 0.02428353 0.39389428 0.03223238 0.73144175 0.32051278 0.13699363
 0.05936317 0.85821955 0.56374622 0.34221912 0.66291013 0.57109448
 0.44023718 0.5589805  0.54022262 0.36496279 0.18766088 0.43907087
 0.82477784 0.9461287  0.13163358 0.90960969]","[0.06479837 0.95182056 0.15584189 0.72361464 0.05886804 0.01599138
 0.50791264 0.08149532 0.63290687 0.20152615 0.67966061 0.32484794
 0.8852312  0.25817345 0.05412234 0.27076412 1.         0.02679578
 0.21741865 0.20360976 0.16603302 0.66319642 0.5957743  0.55072914
 0.23204698 0.6221872  1.         0.33026686 0.20730363 0.30174731
 0.48017899 0.00420495 0.30894347 0.52369282 0.3799954  0.42137242
 0.38693546 0.20377141 0.88412333 0.59595374]",5.276639269152318e-06,1.1428497544052368e-05
PistonDevelopers_VisualRust,33,"[9.72282434e-03 2.13340580e-01 3.54765196e-02 4.68539379e-01
 0.00000000e+00 7.20869495e-01 8.30921650e-01 0.00000000e+00
 3.86471199e-01 7.73028644e-01 1.65285699e-04 7.31650498e-01
 1.22957752e-01 1.56762676e-01 4.81488763e-01 1.00000000e+00
 6.41034503e-01 2.74713767e-03 7.06285712e-01 2.04399816e-02
 1.28055459e-01 3.89411942e-01 6.04005567e-01 5.66533781e-02
 7.39029171e-01 2.98533142e-01 3.57780073e-01 6.57830323e-01
 9.93777925e-01 2.60581567e-01 4.18103816e-01 3.58851246e-01
 3.00116466e-01 8.83546497e-01 1.79359280e-01 8.21528288e-01
 1.57740182e-01 4.66659150e-01 5.48422423e-01 3.22119061e-01]","[0.0998014  0.53730032 0.01991346 0.27241876 0.5059703  0.2056521
 0.02005395 0.14818574 0.4498209  0.47899515 0.72678299 0.35371548
 0.41395667 0.75769804 0.30151653 0.96960693 0.90630777 0.
 0.         0.21680015 0.12395099 0.51200907 0.26244897 0.23167211
 0.29252714 0.18804169 0.57156049 0.88245582 0.23791166 0.65569263
 0.25944986 0.42341965 0.42316824 0.84122205 0.29902779 0.1842284
 0.43816614 1.         0.31224357 1.        ]",7.114821999977683e-06,1.1287594263839011e-07
PistonDevelopers_VisualRust,35,"[0.         1.         0.         0.49119424 0.0017458  0.06758475
 0.17747413 0.66521381 0.14589779 0.88378167 0.15487243 1.
 0.75527447 0.01351221 0.42629969 0.35310487 0.         0.38332174
 0.98661781 0.06831286 0.52063778 0.21240388 0.37804779 0.01142458
 0.0010308  0.57551267 0.26762367 0.11017281 0.23236509 0.17947784
 0.08714966 0.670734   0.25059481 0.21849093 1.         0.15001351
 0.19640417 0.20316697 0.07121377 0.24174617]","[0.00000000e+00 1.97750320e-02 6.98320322e-04 3.86521796e-01
 0.00000000e+00 2.71644977e-01 3.77699651e-02 1.00000000e+00
 6.07131138e-01 5.44045715e-01 8.99289210e-02 3.57548522e-01
 6.69382189e-01 2.59308785e-01 1.76298527e-01 1.00000000e+00
 0.00000000e+00 0.00000000e+00 6.55622918e-01 8.42080400e-02
 6.31585948e-01 1.14813682e-01 3.19138075e-01 3.97643840e-02
 1.56758933e-01 4.66175800e-01 6.14157155e-01 7.67836411e-01
 7.15806091e-01 5.08046896e-01 1.79337104e-01 2.71962091e-01
 1.95920869e-01 8.49979887e-01 2.06362761e-02 1.00000000e+00
 8.86776301e-01 9.70227670e-01 2.23876233e-01 1.03618379e-01]",1.644556456165587e-06,3.0134697353520155e-09
PistonDevelopers_VisualRust,37,"[0.04111187 1.         0.0371976  0.12134797 0.07832279 0.81999612
 0.39529804 0.05265829 0.19783528 0.15911441 0.37424091 0.56090196
 0.41626794 1.         0.14539442 0.68294231 0.30725379 0.31501666
 0.11890938 0.25220231 0.05902661 0.64449299 0.27327158 0.16347354
 0.55604577 0.72706952 1.         0.25498106 0.51040527 0.26364142
 0.25996136 0.23462312 0.29038401 1.         0.27281145 0.17631637
 0.41329767 0.11296566 0.34457295 0.16007663]","[2.66646382e-05 8.83866533e-01 1.70758404e-02 4.01340755e-01
 7.09255355e-01 2.39769962e-01 1.00000000e+00 2.66216028e-03
 4.24803705e-01 1.00000000e+00 9.55262096e-01 1.00000000e+00
 3.08949601e-01 7.24199248e-01 4.57296740e-01 1.75958792e-01
 1.00000000e+00 6.61417180e-01 8.24373371e-01 5.90122228e-02
 2.07136093e-01 1.46141875e-01 3.16760816e-01 2.38152852e-01
 5.99466187e-01 1.07581567e-01 8.69304660e-01 4.69738822e-01
 1.00000000e+00 4.16515823e-01 2.33447242e-01 1.44195243e-01
 7.94056500e-02 4.94822233e-01 1.00000000e+00 4.33455917e-02
 5.43462336e-01 3.12878019e-01 3.71118966e-02 8.63393247e-01]",7.12329452709703e-09,6.293359752946325e-11
PistonDevelopers_VisualRust,39,"[0.23139816 0.14570298 0.41090425 0.54741973 0.57813365 0.57834637
 0.12273341 0.04380873 0.36464832 0.71439555 0.31102737 0.14001563
 0.53792157 0.98365369 0.65457194 0.5862218  0.31020284 0.38749791
 0.4685302  0.109251   0.26842471 0.94907154 0.93278173 0.3572149
 0.82557023 0.55052679 0.31890377 0.58134972 0.04745849 0.61169413
 0.10404    0.68595541 0.96068146 0.29889246 0.51556891 0.33729491
 0.99946221 0.44889482 0.34690144 0.29661218]","[0.81559739 0.46788305 0.12378591 0.65145715 0.13243204 0.0836138
 0.68913392 0.00654186 0.37104843 0.7925517  0.91006647 0.72281189
 0.79930698 0.30684423 0.18906854 0.30310723 0.4361319  0.69812582
 0.25239247 0.46414592 0.7819151  0.27545245 0.07040912 0.46933743
 0.09078747 0.68089984 0.60248473 0.93737143 0.69174658 0.91187044
 0.48016551 0.19652485 0.80800699 0.44953306 0.46014243 0.67863145
 0.7777074  0.33176189 0.44012422 0.98540582]",0.0,0.0
microsoft_RecursiveExtractor,1,"[0.52800623 0.59476405 0.04692871 0.28065094 0.07308993 0.42589999
 0.31402455 0.08185388 0.77576482 0.42484659 0.55364536 0.08735211
 0.6325109  0.13142027 0.51907179 0.33059103 0.52983707 0.02521746
 0.30340145 0.1391896  0.05759999 0.07169749 0.92235093 0.56724572
 0.0122909  0.62590207 0.44794491 0.83522624 0.06364307 0.99437925
 0.34650549 0.49609379 0.04836388 0.14752207 0.61019448 0.5114373
 0.28556448 0.70959571 0.79543295 0.24923259]","[0.6358623  0.40555862 0.69208257 0.09047471 0.3869857  0.95869997
 0.05419291 0.2973547  0.13341972 0.56757799 0.9931235  0.29541154
 0.90744198 0.92599338 0.5598385  0.3731493  0.09947431 0.614287
 0.15515198 0.48938706 0.35863462 0.22478885 0.90814179 0.49244886
 0.13764648 0.08289748 0.88059327 0.29601967 0.40430691 0.99702279
 0.66141315 0.89005737 0.0225987  0.34500308 0.94476044 0.93976146
 0.3506282  0.8569404  0.70724078 0.76726728]",0.2861453175077334,0.23984911756656108
microsoft_RecursiveExtractor,3,"[0.70993638 0.6364146  0.12544483 0.32340219 0.01676705 0.73756039
 0.37647477 0.05708171 1.         0.33990905 0.29050001 0.59240031
 0.         0.67046562 0.46319232 0.34854657 0.1317628  0.3794729
 0.0603108  0.42996573 0.18346346 0.98862351 0.46737586 0.18041052
 0.02349699 0.32394344 0.33277429 0.91940151 0.05612798 1.
 0.63748353 0.14106236 0.07453866 0.05346063 0.31280291 0.66592368
 0.52339723 0.75638884 0.76411155 0.21105332]","[0.62711227 0.57715977 0.56835048 0.53104775 0.52561723 0.55019501
 0.67077714 0.30761475 0.0313247  1.         0.17553196 0.34234846
 0.11619102 0.42546028 0.40560264 0.28828645 0.16107017 0.25100928
 0.151596   0.19304611 0.45440047 0.98641915 0.4410959  0.6678352
 0.42769853 0.09198976 0.81124452 0.73965909 0.20453151 1.
 0.58929997 0.49827411 0.12509677 0.48470413 0.33250315 0.16702147
 0.1023596  0.41205295 0.26942517 0.        ]",0.133532061648893,0.06984674746110335
microsoft_RecursiveExtractor,5,"[0.19777022 0.62772242 0.60329942 0.75910379 0.25533555 0.27239224
 0.48225799 0.01328451 0.98907215 1.         0.15729827 0.35539378
 0.82067249 0.51990985 0.46372917 0.10503477 0.39208574 0.4162216
 0.0474802  0.28301091 0.31947485 0.00288224 0.4483899  0.65157749
 0.16147631 0.21947171 0.10785496 0.74437695 0.91637071 0.88290231
 0.04394003 0.51948657 0.0749604  0.49753471 0.52131087 0.08705717
 0.8863686  0.18464717 0.81374039 0.84182387]","[0.57284674 0.47928224 0.20991389 0.05450983 0.42506796 0.34262887
 0.12415234 0.12111332 0.77405894 0.9444906  0.0589266  0.38504651
 0.47562025 0.01957531 0.58777889 0.4694847  0.22747087 0.0065395
 0.27263101 0.14847588 0.40257202 0.24719643 0.28162647 0.40774441
 0.62729844 0.21072877 0.61287276 0.12205951 0.7685852  1.
 0.16017058 0.31361628 0.16586545 0.09691019 0.04824844 0.6608252
 0.18767395 0.0214408  0.12308869 1.        ]",0.03025972574539636,0.012212928874694419
microsoft_RecursiveExtractor,7,"[0.4701779  0.30058002 0.45384284 0.05575444 0.08218099 1.
 0.04778577 1.         0.95349989 0.96978842 0.86195304 0.11658395
 0.0870767  0.54540456 0.27299793 0.51203591 0.33383429 0.19705558
 0.630476   0.12562783 0.40955058 0.38799594 0.39122378 0.
 0.65224882 0.47816171 0.11175048 0.20184262 1.         1.
 0.10618384 0.30010117 0.69741557 0.34329112 0.05350909 0.36822172
 0.93722719 0.         0.19594132 0.21764845]","[0.56709636 0.20170688 0.44849639 1.         0.21851643 0.13268827
 0.05937691 0.80170559 0.96511835 1.         0.04023786 0.30110793
 0.11356127 0.22163892 0.57177643 0.61412461 0.17002036 0.11611435
 0.04218999 0.7198276  0.05142946 1.         0.79468311 0.17322468
 0.54017717 0.43797649 0.86883385 0.03996981 0.1526702  0.87361235
 0.0556441  0.06089566 0.35434976 0.14983229 0.71259321 0.10848488
 0.05920002 0.54488026 0.31161494 0.4368821 ]",0.009584328596136647,0.017594022904162468
microsoft_RecursiveExtractor,9,"[0.59517781 0.70153076 0.21387112 0.10166651 0.00652483 0.23714463
 0.15144209 0.74267017 0.98592763 0.96364605 0.33032148 0.39579425
 0.00924485 0.36809275 0.19413684 0.21676562 0.09961934 0.39379933
 0.19103619 0.19499485 0.05970481 0.87863574 0.09195623 0.42981252
 0.13871499 0.6095261  0.03783663 1.         1.         1.
 0.20032208 0.49115817 0.4322293  0.35335529 0.33117633 0.19388072
 0.78040467 0.31493221 0.01233031 0.76933817]","[0.29650615 0.31726871 0.14657728 0.05905129 0.18761125 0.70356153
 0.30534808 0.20436874 0.85161705 0.91401432 0.32499113 0.34234664
 0.6825541  0.68592138 0.10794446 0.40564786 0.15204833 0.11250339
 0.43512193 0.45425065 0.48164459 0.72513462 0.40308686 0.5916013
 0.4140551  0.34764213 1.         0.00719247 0.98436659 0.69792757
 0.37721933 0.46673198 0.0430473  0.09041643 0.4813173  0.08191675
 0.29643639 0.04765546 0.17646965 0.08102261]",0.005808871663417421,0.007035720582155021
microsoft_RecursiveExtractor,11,"[0.55049653 0.4251729  0.35758067 0.01077779 0.52906935 0.77041993
 0.45619322 1.         1.         1.         0.29967372 0.07751392
 0.50410169 1.         0.06453045 0.46513342 0.06139294 0.32876363
 0.49869253 0.12366751 0.08951592 0.86052236 0.55885469 0.13589528
 0.00645004 0.13065288 0.05971123 0.60427221 1.         1.
 0.02091357 0.19367479 0.32532263 0.69822445 0.45697173 0.17209452
 0.37165756 0.43831474 0.27312368 0.91987444]","[0.46809011 0.05616919 0.63104973 1.         0.23310362 0.01575803
 0.48936845 0.96207921 0.94420438 1.         0.18767379 0.03762411
 0.3495571  0.25513791 0.08548463 0.01115827 0.12146478 0.55111291
 0.22017902 0.28166975 0.01590921 0.90469904 0.52929504 0.6365828
 0.1453702  0.61929077 0.05087767 0.75370388 0.9736335  0.88675975
 0.38828201 0.0464638  0.67587454 0.76958651 0.21386804 0.02397491
 0.910694   0.20559095 0.26551635 0.81499766]",0.0038860900864407305,0.001023481023759439
microsoft_RecursiveExtractor,13,"[0.36484631 0.15117251 0.25643279 0.97276952 0.16249964 0.55918236
 0.36423077 0.67599984 0.90565541 0.87430759 0.32322045 0.20967289
 0.21849613 0.70336082 0.30165084 0.03698518 0.05582267 0.31680425
 0.27168114 0.0898534  0.19394534 0.00867256 0.20004496 0.74154132
 0.19892921 0.         0.46323014 1.         0.59287032 0.71643399
 0.43310395 0.37370141 0.43945223 0.27745183 0.11322179 0.34845058
 0.80819852 0.33814216 0.26853441 0.17072078]","[0.31416775 0.14846675 0.21208307 0.59679591 0.27827396 0.63087227
 0.37429403 0.02450727 0.97029438 0.59593566 0.06703876 0.09143883
 0.2626084  0.46989403 0.26079559 0.38489484 0.0405038  0.15778639
 0.20447781 0.35021524 0.10504615 0.51841243 0.52679649 0.33624156
 0.01805927 0.33817578 0.6413864  0.88192936 0.73044952 0.74353453
 0.20821403 0.10137412 0.0040625  0.23494787 0.40650368 0.42128385
 0.73538604 0.64621424 0.05995348 0.05948611]",0.0031844679007679275,0.003058327520383669
microsoft_RecursiveExtractor,15,"[0.06526867 0.09655767 0.19036699 0.9736624  0.22627291 1.
 0.20994298 0.53090854 0.59583023 0.70153403 0.14484172 0.2501828
 0.87294426 0.28308701 0.06945205 0.13033861 0.05941931 0.16937894
 0.07633882 0.16971311 0.09898671 0.06672691 0.2852416  0.06033256
 0.12188966 0.11749488 0.14729795 0.88986986 0.69877969 1.
 0.06205303 0.0761932  0.25629668 0.03243061 0.         0.39441132
 0.11930704 0.86244681 0.18878407 0.36434449]","[0.30779783 0.4664877  0.15015899 0.73164059 0.25370062 1.
 0.37767151 0.66695864 1.         0.95414634 0.14510177 0.15993629
 0.13550465 0.56226017 0.2891527  0.29232188 0.25893154 0.10134576
 0.20508456 0.3505273  0.19238513 0.58212078 0.70196905 0.10037936
 0.33825895 0.03294866 0.73779617 1.         0.68744498 0.78156964
 0.15068477 0.20252264 1.         0.20783112 0.32419108 0.00486064
 1.         0.08733671 0.08535949 0.95587294]",0.003262672575147959,0.0003043882640484841
microsoft_RecursiveExtractor,17,"[2.46165980e-01 3.23479655e-01 4.08438945e-01 1.00000000e+00
 2.25681505e-01 6.27999304e-01 6.10818479e-02 7.30410822e-01
 9.41528084e-01 7.01360351e-01 2.37156704e-02 1.42973766e-04
 8.09345706e-01 2.16486765e-01 2.56217677e-01 1.35862635e-01
 1.45430938e-01 2.51219080e-01 3.67188650e-01 2.93780594e-01
 3.29914181e-01 5.61707092e-01 4.77291351e-01 4.82675298e-02
 6.86444176e-01 1.66864122e-02 9.46883925e-02 6.94276619e-01
 7.37740727e-01 8.17171113e-01 3.53655305e-03 3.35539535e-01
 5.23243225e-01 5.81978591e-01 4.39979544e-01 5.69231039e-01
 6.75860293e-01 3.35153360e-02 9.52044721e-02 4.90376996e-01]","[7.37979200e-02 2.41429705e-01 1.98982383e-01 9.36494277e-01
 2.00589899e-01 1.00000000e+00 1.07383415e-01 1.29528723e-02
 6.04243013e-01 4.10871034e-01 1.00000000e+00 2.30673161e-01
 4.47706429e-02 4.53119011e-01 2.48937557e-01 1.00000000e+00
 2.23634168e-02 7.67711053e-02 1.52670575e-01 3.47858447e-02
 8.70524922e-02 8.22935126e-01 7.06536587e-02 1.00000000e+00
 2.82444585e-01 9.87744856e-02 8.47849916e-01 1.00000000e+00
 2.74201355e-01 9.03353242e-01 3.91137447e-02 6.38468306e-02
 3.91921508e-02 2.97824971e-01 1.24871181e-01 9.79038355e-04
 6.96484609e-01 3.92185118e-01 2.61323673e-01 3.14323884e-02]",0.0006910326494923302,0.0028299158944972164
microsoft_RecursiveExtractor,19,"[0.05678361 0.20055839 0.02007552 0.00150831 0.13385405 0.85247545
 0.20926027 0.69482828 0.51265353 0.52685888 0.09823822 0.14855083
 0.11638673 0.34024772 0.17738921 0.40702546 0.16544326 0.12723033
 0.13043191 0.19313631 0.02822569 0.38337612 0.80861856 0.22702766
 0.3322412  0.28588501 0.25486386 0.82664186 0.85882518 0.63059731
 0.19910712 0.18198186 0.67589401 0.31162913 0.04166336 0.50511002
 0.80123483 0.10950518 0.23856271 0.26499796]","[0.03478181 0.10877022 0.06349078 0.81910691 0.13436401 0.77425897
 0.0102698  0.40853062 0.48737644 0.58602575 0.17389764 0.1962204
 0.2046931  0.20103597 0.09395638 0.25533692 0.04873374 0.09754987
 0.17326001 0.18283014 0.09052728 0.78206865 0.37919716 0.10453756
 0.01995851 0.17571519 0.2885669  0.53246365 0.9371149  0.85873707
 0.11531926 0.12664165 0.22305312 0.61648502 0.1614512  0.04648226
 0.92267284 0.54536419 0.13049526 0.32216373]",0.0007913900772624331,8.058123355255014e-05
microsoft_RecursiveExtractor,21,"[0.01309238 0.36990795 0.04823206 0.55160851 0.21791141 0.35723723
 0.08722845 0.64347613 0.86588565 0.71052684 0.0198678  0.16245296
 0.18562203 0.59121796 0.03166506 0.02860943 0.16887217 0.01506069
 0.25582481 0.03231002 0.06348342 0.08273675 1.         0.20585397
 0.29591569 0.34540994 0.44276194 0.70603382 0.512571   0.54365251
 0.64016814 0.13857605 0.73712124 0.59237135 0.02178459 0.86251495
 1.         0.6771192  0.10765425 0.4347097 ]","[2.47697872e-01 6.53094782e-02 1.70486777e-01 4.49440433e-01
 3.43387771e-01 6.55554364e-01 8.05793268e-04 5.30079521e-01
 8.27343094e-01 5.33304948e-01 7.32830280e-01 3.91008841e-01
 6.71024452e-01 6.32576760e-01 1.79311339e-01 1.10955847e-01
 3.28521077e-01 3.29699451e-01 3.33075552e-01 5.53680802e-02
 1.19844051e-01 9.62898959e-01 4.47402675e-01 6.12821291e-01
 7.48426543e-01 3.89377676e-02 2.22191333e-02 8.50879731e-01
 7.51571869e-01 6.79595191e-01 1.24248438e-01 9.79846193e-02
 5.49708829e-01 9.03746215e-02 9.70816616e-02 2.06492908e-01
 9.81320849e-01 5.40644714e-01 4.03659292e-01 8.81420684e-01]",0.0008720940072869764,0.00012022987844597748
microsoft_RecursiveExtractor,23,"[0.15098398 0.28107992 0.21799126 0.52317673 0.12637391 0.75006087
 0.23261064 0.31799637 0.45239761 0.70427959 0.61714891 0.19123808
 0.91205971 0.15230102 0.18742302 0.12624498 0.06470241 0.22444993
 0.1245877  0.35226915 0.03168985 0.78027661 0.89379215 0.34933165
 1.         0.12049366 0.04554747 0.92944555 0.70725251 0.34303714
 0.26567444 0.02848127 1.         0.2921135  0.67864756 0.32007826
 0.50149519 0.38949926 0.76425622 0.4534026 ]","[0.15153463 0.2157967  0.21998541 0.41755812 0.1669632  0.36994374
 0.05437088 0.93694347 0.71057348 1.         0.23109343 0.18421233
 0.71713734 0.40423395 0.30661728 0.54120725 0.21828557 0.5828919
 0.21275689 0.18350807 0.11435073 0.41365808 0.55059746 0.08483288
 0.05031127 0.08223657 1.         0.77664046 0.88060276 0.88396032
 0.09925881 0.27760697 0.0461846  0.30674841 0.09232452 0.59287662
 0.61191447 0.69984653 0.26794988 1.        ]",0.0003003636059521583,5.481563733434872e-05
