project_name,k,best_solution_gwo_sammon,best_solution_gwo_kruskal,best_fitness_gwo_sammon,best_fitness_gwo_kruskal
ModuleArt_quick-picture-viewer,11,"[0.02202219 0.83147907 1.         0.48126931 1.         0.8059421
 0.02165678 0.05308404 0.88849044 0.31136694 0.59886243 0.4599369
 0.77714286 0.52492115]","[0.09390627 0.40717387 0.61231027 0.27387211 0.3105577  0.74763849
 0.20384934 0.         1.         0.48386116 0.7023032  0.76466801
 0.49283636 0.96082002]",0.00017661970870077692,7.57923590445231e-06
ModuleArt_quick-picture-viewer,12,"[0.21064476 0.43236503 0.73038026 0.89347767 0.86927904 0.85145113
 0.07703112 0.38689539 0.57818112 0.66645719 0.57097536 0.633001
 0.35602663 0.24505751]","[0.         0.29730869 0.29894794 0.54713034 0.31245326 0.32282622
 0.09502853 0.71139966 0.14064634 0.39303357 0.50553018 0.52071694
 0.75720571 0.87521792]",6.667873318811325e-05,2.6636325826484453e-06
ModuleArt_quick-picture-viewer,13,"[0.15181585 0.58563374 0.55696757 0.18535333 0.95021523 0.33166027
 0.51440927 0.86036678 0.89570354 0.27886077 0.63166117 0.382994
 0.41808627 0.50932759]","[0.00211583 0.17133026 0.48567613 0.48971984 0.18539159 0.77167346
 0.2847365  0.51341002 0.75109185 0.58398611 0.78959434 0.20055775
 0.57112966 0.9409869 ]",4.6121398298079824e-11,2.823300464370063e-12
ModuleArt_quick-picture-viewer,14,"[0.56414437 0.26692864 0.44545308 0.40474786 0.57711227 0.73170611
 0.09166749 0.66512144 0.16787855 0.92949831 0.38320113 0.79905894
 0.98450798 0.24162315]","[0.30662542 0.45822637 0.73116488 0.95830804 0.68141691 0.41328939
 0.09249437 0.35816346 0.42406886 0.77591619 0.69628929 0.76812229
 0.09827066 0.78625518]",0.0,0.0
simon-knuth_scanner,1,"[0.80424638 0.50321917 0.25381354 1.         1.         1.
 0.2521076  0.24613767 0.65761576 0.56376478 0.24253378 0.30239406
 0.         0.84999321]","[0.42600682 0.50570063 0.15445927 0.21367061 0.08582493 0.68566371
 0.48815739 0.46133503 0.20854795 0.60380516 0.43627244 0.38453032
 0.25312584 0.16698603]",0.23754988475475006,0.20886739368910923
simon-knuth_scanner,2,"[0.         0.53233569 0.18309434 0.21377725 0.73831012 1.
 0.20131302 0.28052146 0.57217796 0.87895485 0.59191865 0.6387567
 0.91623397 0.42743533]","[0.84758195 0.         0.69567409 0.22941298 0.6121978  1.
 0.29915244 0.62964798 0.71691983 0.47467066 0.06686223 0.88463348
 1.         0.38932471]",0.08204508257965866,0.0569530819011354
simon-knuth_scanner,3,"[0.76143939 0.54603915 0.50202165 0.76675465 0.11892378 0.90657041
 0.67958321 0.         0.58235699 0.0016857  0.40441751 0.81678126
 0.83222378 0.2156607 ]","[0.44313136 0.55138637 0.48266638 0.         0.         0.7025305
 0.57463519 0.12135705 0.         0.13937483 0.         1.
 1.         0.37123735]",0.030512844493723542,0.023668702733733806
simon-knuth_scanner,4,"[0.47583732 0.52453183 0.39899925 0.42500925 0.62402923 0.66281279
 0.24908032 0.356648   0.37517849 0.5277714  0.14566403 0.52900438
 1.         0.42642627]","[0.27947671 0.36170749 0.29860995 0.1866626  0.25451352 1.
 0.23031282 0.00725515 0.78493298 0.24505919 0.10188786 0.70397427
 0.61101822 0.14699495]",0.008952770326391914,0.015233680815397804
simon-knuth_scanner,5,"[0.45074013 0.5454045  0.         0.17521568 1.         0.91222196
 0.2264401  0.20043838 1.         0.16201704 0.705683   1.
 0.94450005 0.90461951]","[0.2303627  0.56446619 0.38668556 0.57221468 0.95815814 0.82503777
 0.19589517 0.09115496 1.         0.63991925 0.43875216 0.6705624
 1.         0.        ]",0.005255857531948998,0.0030132980883790903
simon-knuth_scanner,6,"[0.32019574 1.         0.37482727 0.         0.90235419 0.88669063
 0.47196535 0.20513973 1.         0.61872666 0.22492909 1.
 0.81962389 0.5598595 ]","[0.2365628  0.24921429 0.62344763 0.18808727 1.         0.79973406
 0.16883778 0.1754402  0.91373376 0.35126148 0.         0.73754768
 0.97397191 0.91150644]",0.002821349634265955,0.0010463913860152023
simon-knuth_scanner,7,"[0.14839207 0.7166917  0.21448091 0.27638431 0.42772494 0.60530969
 0.33352161 0.         0.49315425 0.10135317 0.34658916 0.56712784
 0.73474587 0.67342119]","[0.10495633 0.49959593 0.         0.12200725 0.53531084 0.82542264
 0.02909613 0.42140528 0.4316483  0.16600439 0.2442993  0.49615543
 1.         0.44619647]",0.0012576742834944099,0.0003711413327005523
